playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,대학,고교
46038,16038,,,2005,7,12,South Korea,,Cheongju,,,,,,,Ji-hwan,Park,,,,183,72,R,R,2024,2024,,,,,,56038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,세광고
31823,1823,,,1971,10,30,South Korea,,Seoul,,,,,,,Hyung-do,Jeon,,,,177,69,R,R,1994,2001,Dankook University,,,,,41823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,휘문고
31205,1205,,,1955,9,1,South Korea,,,,,,,,,Seong-ho,Kim,,,,,,R,R,1984,1988,Yeungnam University,,,,,41205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,
32176,2176,,,1979,10,26,South Korea,,Gwangju,,,,,,,Won-guk,Song,,,,183,72,L,R,2001,2002,,,,,,42176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
31304,1304,,,1962,5,23,South Korea,,Suwon,,,,,,,Jeong-eun,Lee,,,,,,R,R,1986,1986,,,,,,41304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경기고
31877,1877,,,1972,10,9,South Korea,,,,,,,,,Sang-kyu,Nam,,,,,,R,R,1995,1995,Dongguk University,,,,,41877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
31523,1523,,,1972,2,21,South Korea,,Incheon,,,,,,,Jin-su,Lim,,,,175,68,R,R,1990,1991,,,,,,41523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
31459,1459,,,1966,6,23,South Korea,,Pohang,,,,,,,Yong-seok,Ha,,,,,,R,R,1989,1989,Hanyang University,,,,,41459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,경북고
40079,10079,,,1987,5,23,South Korea,,Seoul,,,,,,,Jung-hun,Kim,,,,182,71,R,R,2010,2014,Kyung Hee University,,,,,50079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,신일고
43275,13275,,,1991,5,29,South Korea,,Seoul,,,,,,,Jae-hyeon,Lim,,,,175,68,R,R,2014,2019,Sungkyunkwan University,,,,,53275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,개성고
40122,10122,,,1988,2,8,South Korea,,Wonju,,,,,,,Sung-woo,Cho,,,,188,74,R,R,2010,2017,Hanmin University,,,,,50122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한민,원주고
31930,1930,,,1973,7,19,South Korea,,Seongnam,,,,,,,Kyung-ho,Park,,,,178,70,R,R,1996,1999,Inha University,,,,,41930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,성남고
31721,1721,,,1970,3,20,South Korea,,,,,,,,,Yong-seok,Lee,,,,,,R,R,1993,1994,Dankook University,,,,,41721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,
41329,11329,,,1995,9,1,South Korea,,Busan,,,,,,,Jung-yeol,An,,,,176,69,R,R,2015,2024,,,,,,51329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,부산고
31165,1165,,,1960,10,23,South Korea,,Seoul,,,,,,,Seong-su,Lee,,,,,,L,L,1983,1986,,,,,,41165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,충암고
31036,1036,,,1954,4,9,South Korea,,,,,,,,,Yu-dong,Kim,,,,,,R,R,1982,1985,Hanyang University,,,,,41036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,
31453,1453,,,1966,3,7,South Korea,,,,,,,,,Jae-ho,Lee,,,,,,R,R,1989,1989,Kyungsung University,,,,,41453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,
45423,15423,,,2004,2,2,South Korea,,Seoul,,,,,,,Min-jun,Lee,,,,185,72,R,R,2023,2024,,,,,,55423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,장충고
40110,10110,,,1987,5,9,South Korea,,Changwon,,,,,,,Ki-hyun,Kim,,,,187,73,L,L,2007,2016,,,,,,50110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,마산고
31869,1869,,,1975,8,25,South Korea,,Seoul,,,,,,,Sang-woo,Kim,,,,,,R,R,1995,1995,,,,,,41869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,휘문고
31806,1806,,,1975,3,3,South Korea,,Seoul,,,,,,,Jong-moo,Park,,,,,,L,L,1994,1994,,,,,,41806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,중앙고
31580,1580,,,1970,7,29,South Korea,,Suncheon,,,,,,,Jung-hoon,Kim,,,,,,R,R,1989,1993,,,,,,41580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,순천상고
40123,10123,,,1969,10,1,South Korea,,Daejeon,,,,,,,Deuk-yeom,Ka,,,,184,72,L,L,1992,2010,Dongguk University,,,,,50123,,1,,,3,,4,,2,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,대전고
40569,10569,,,1984,4,16,South Korea,,Gwangju,,,,,,,Jeong,Seo,,,,178,70,L,L,2007,2010,Sungkyunkwan University,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,광주제일고
31255,1255,,,1962,1,14,South Korea,,,,,,,,,Jae-won,Tak,,,,,,R,R,1985,1985,Chung-Ang University,,,,,41255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,
32084,2084,,,1980,3,15,South Korea,,Seoul,,,,,,,Jae-young,Cho,,,,182,71,R,R,1999,2001,,,,,,42084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
46013,16013,,,2004,8,4,South Korea,,Incheon,,,,,,,Hyun-jong,Kim,,,,186,73,R,R,2024,2024,,,,,,56013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
40023,10023,,,1986,12,15,South Korea,,Cheongju,,,,,,,Tae-sung,Jang,,,,182,71,R,R,2009,2011,Keimyung University,,,,,50023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,계명,청주기공고
43090,13090,,,1999,1,3,South Korea,,Seoul,,,,,,,In-hyuk,Lee,,,,183,72,L,L,2018,2023,,,,,,53090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,덕수고
44822,14822,,,2001,1,18,South Korea,,Gangneung,,,,,,,Seon-woo,Kim,,,,175,68,R,R,2021,2024,,,,,,54822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,강릉고
40927,10927,,,1989,8,30,South Korea,,Daejeon,,,,,,,Kyong-hoon,Lim,,,,177,69,R,R,2012,2013,Chung-Ang University,,,,,50927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,대전고
40382,10382,,,1989,2,4,South Korea,,Seoul,,,,,,,Won-je,Choi,,,,183,72,L,R,2008,2018,,,,,,50382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,장충고
40436,10436,,,1979,3,13,South Korea,,Cheongju,,,,,,,Jung-gil,Ma,,,,173,68,R,R,2002,2017,Dankook University,,,,,50436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1,단국,청주기공고
31525,1525,,,1972,1,5,South Korea,,Chuncheon,,,,,,,Ju-duk,Jang,,,,,,R,R,1990,1992,,,,,,41525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,춘천고
40607,10607,,,1986,5,7,South Korea,,Daejeon,,,,,,,Geun-yeong,Yoon,,,,185,72,L,L,2005,2019,,,,,,50607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대전고
31303,1303,,,1962,6,23,South Korea,,Daegu,,,,,,,Sung-geun,Lee,,,,,,R,R,1986,1988,Hanyang University,,,,,41303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,대구고
31102,1102,,,1959,8,18,South Korea,,,,,,,,,Woon,Heo,,,,,,R,R,1982,1985,Chung-Ang University,,,,,41102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,
31753,1753,,,1967,12,9,South Korea,,,,,,,,,Byung-il,Cho,,,,,,R,R,1993,1994,Incheon Technical College,,,,,41753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인천전문,
31991,1991,,,1973,12,2,South Korea,,,,,,,,,Jong-soo,Lim,,,,,,L,R,1997,1997,Konkuk University,,,,,41991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,
42528,12528,,,1992,2,14,South Korea,,Seoul,,,,,,,Seong-mo,Jo,,,,179,70,L,R,2016,2019,Kyung Hee University,,,,,52528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,경동고
42902,12902,,,1999,2,28,South Korea,,Seoul,,,,,,,Jae-yong,Lee,,,,182,71,R,R,2017,2024,,,,,,52902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,배재고
31826,1826,,,1974,4,3,South Korea,,Gwangju,,,,,,,Yoon-seok,Ji,,,,,,R,R,1994,1994,,,,,,41826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주상고
32061,2061,,,1972,5,31,South Korea,,Gunsan,,,,,,,Pil-sun,Kang,,,,181,71,R,R,1999,2001,Yonsei University,,,,,42061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,군산상고
41347,11347,,,1996,2,12,South Korea,,Daejeon,,,,,,,Ik-hun,Ahn,,,,176,69,L,L,2015,2024,,,,,,51347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대전고
32401,2401,,,1986,3,15,South Korea,,Cheongju,,,,,,,Jung-soo,Kim,,,,187,73,L,L,2007,2012,,,,,,42401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,청원고
31536,1536,,,1969,9,2,South Korea,,Seoul,,,,,,,Dal-ho,Choi,,,,,,R,R,1990,1992,,,,,,41536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
40533,10533,,,1990,1,26,South Korea,,Gwangju,,,,,,,Chan-heon,Jeong,,,,186,73,R,R,2008,2024,,,,,,50533,,1,,3,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
40318,10318,,,1986,1,22,South Korea,,Busan,,,,,,,Ju-hyeon,Kim,,,,178,70,L,R,2000,2016,Hanyang University,,,,,50318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,경남고
40690,10690,,,1988,8,28,South Korea,,Suwon,,,,,,,Kang-ryul,Kim,,,,187,73,R,R,2007,2024,,,,,,50690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경기고
32346,2346,,,1981,4,5,South Korea,,Chuncheon,,,,,,,Sang-hyun,Lee,,,,186,73,R,R,2005,2008,,,,,,42346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,춘천고
31382,1382,,,1969,3,7,South Korea,,Seoul,,,,,,,Seung-tae,Kim,,,,,,R,R,1988,1988,,,,,,41382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,충암고
32286,2286,,,1984,7,11,South Korea,,Guri,,,,,,,Jung-sang,Lee,,,,179,70,L,L,2003,2006,,,,,,42286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인창고
46016,16016,,,2001,11,7,South Korea,,Cheongju,,,,,,,Dae-won,Kim,,,,172,67,R,R,2024,2024,Hongik University,,,,,56016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,홍익,충훈고
44744,14744,,,1990,10,29,South Korea,,,,,,,,,Tyler,White,,,,,,R,R,2020,2020,,,,,,54744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
41308,11308,,,1991,9,16,South Korea,,Hwasun,,,,,,,Yeong-pyo,Ko,,,,187,73,R,R,2014,2024,Dongguk University,,,,,51308,,2,1,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1,동국,화순고
31258,1258,,,1961,11,5,South Korea,,Seoul,,,,,,,Sam-heum,Jung,,,,185,72,L,R,1985,1996,Korea University,,,,,41258,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,명지고
42987,12987,,,1993,5,12,South Korea,,Daegu,,,,,,,Jong-deok,Kim,,,,172,67,R,R,2017,2019,Yonsei University,,,,,52987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,대구상원고
31108,1108,,,1959,7,15,South Korea,,,,,,,,,Gil-hwan,Lee,,,,,,R,R,1982,1990,,,,,,41108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1,,
32374,2374,,,1986,11,7,South Korea,,Seongnam,,,,,,,Ga-ram,Park,,,,176,69,R,R,2006,2006,,,,,,42374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,성남고
32037,2037,,,1978,6,6,South Korea,,Seoul,,,,,,,In-ho,Jung,,,,,,L,L,1997,1998,,,,,,42037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
31426,1426,,,1965,3,14,South Korea,,Gunsan,,,,,,,Kwang-woo,Lee,,,,182,71,R,R,1989,2002,Wonkwang University,,,,,41426,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,군산상고
44612,14612,,,2000,5,2,South Korea,,Gangneung,,,,,,,Jong-pyo,Hong,,,,178,70,L,R,2020,2024,,,,,,54612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,강릉고
45875,15875,,,2003,2,6,South Korea,,Seoul,,,,,,,DO-geun,YANG,,,,173,68,R,R,2024,2024,Gangneung Yeongdong University,,,,,55875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,강릉영동,장안고
40222,10222,,,1988,9,28,South Korea,,Seoul,,,,,,,Tae-hun,Lim,,,,182,71,R,R,2007,2015,,,,,,50222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
32183,2183,,,1979,1,17,South Korea,,Seoul,,,,,,,Song-young,Lee,,,,182,71,R,R,2001,2004,Yeungnam University,,,,,42183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,경동고
31663,1663,,,1969,9,7,South Korea,,,,,,,,,Hyung-tae,Kim,,,,,,R,R,1992,1992,Wonkwang University,,,,,41663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,
42634,12634,,,1993,4,14,South Korea,,Seoul,,,,,,,Sang-hyun,Chae,,,,180,70,L,R,2016,2017,Inha University,,,,,52634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,장충고
41405,11405,,,1992,3,17,South Korea,,Daegu,,,,,,,Min-gu,Choi,,,,178,70,R,R,2015,2017,Yeungnam University,,,,,51405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,대구상원고
42916,12916,,,1994,12,7,South Korea,,Seoul,,,,,,,Jeong-hun,Lee,,,,185,72,L,R,2017,2024,Kyung Hee University,,,,,52916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,휘문고
43005,13005,,,1984,5,7,South Korea,,,,,,,,,James,Loney,,,,190,74,L,L,2017,2017,,,,,,53005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
32083,2083,,,1974,5,26,South Korea,,Gongju,,,,,,,Hoi-sun,Jung,,,,177,69,R,R,1999,1999,Kyungsung University,,,,,42083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,공주고
44566,14566,,,1972,2,12,South Korea,,Busan,,,,,,,Moon-hoe,Heo,,,,182,71,L,L,1994,2003,Kyungsung University,,,,,54566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,부산공고
32069,2069,,,1971,5,2,South Korea,,#N/A,,,,,,,Brent raymond,Bowers,,,,,,L,R,1999,1999,,,,,,42069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,미국 세인트로렌스고
31978,1978,,,1974,4,26,South Korea,,,,,,,,,Sang-jin,Noh,,,,,,R,R,1997,1997,Kyung Hee University,,,,,41978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,
31514,1514,,,1967,6,12,South Korea,,,,,,,,,Hong-chul,Park,,,,,,R,R,1990,1993,Chung-Ang University,,,,,41514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,중앙,
31521,1521,,,1971,2,26,South Korea,,Daegu,,,,,,,Kyu-chang,Lee,,,,,,R,R,1990,1992,,,,,,41521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대구고
31658,1658,,,1969,5,24,South Korea,,,,,,,,,Jung-min,Kim,,,,,,R,R,1992,1992,Dong-A University,,,,,41658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,
43926,13926,,,1987,8,14,South Korea,,,,,,,,,Jeremy,Hazelbaker,,,,190,74,L,R,2019,2020,,,,,,53926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
32339,2339,,,1981,5,31,South Korea,,Gwangju,,,,,,,Min-sung,Kwon,,,,184,72,R,R,2005,2006,Sehan University,,,,,42339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,세한,광주제일고
40916,10916,,,1989,5,2,South Korea,,Seoul,,,,,,,Sung-woo,Yang,,,,174,68,L,R,2012,2021,Dongguk University,,,,,50916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,충암고
41490,11490,,,1982,7,20,South Korea,,,,,,,,,Jacob quirin,Fox,,,,184,72,R,R,2015,2016,,,,,,51490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
40460,10460,,,1983,6,17,South Korea,,Gwangju,,,,,,,Seong-jong,Seo,,,,182,71,R,R,2008,2010,,,,,,50460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
31662,1662,,,1966,12,12,Japan,,,,,,,,,Haeng-hee,Kim,,,,,,L,L,1992,1992,,,,,,41662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,일본 삼본송고
41175,11175,,,1990,6,14,South Korea,,Cheongju,,,,,,,Eu-ttaum,Park,,,,176,69,L,R,2013,2018,Gyeongnam University,,,,,51175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경남,세광고
31091,1091,,,1949,11,28,South Korea,,Pohang,,,,,,,Shin-geun,Im,,,,,,L,L,1982,1982,,,,,,41091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경북고
31947,1947,,,1974,2,2,South Korea,,,,,,,,,Jae-ho,Hong,,,,,,R,R,1996,1997,Keimyung University,,,,,41947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,계명,
31831,1831,,,1973,5,22,South Korea,,Busan,,,,,,,Sung-gon,Han,,,,,,R,R,1994,1994,,,,,,41831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남고
31633,1633,,,1972,12,27,South Korea,,Gyeongju,,,,,,,Young-chul,Son,,,,,,R,R,1991,1996,,,,,,41633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경주고
40501,10501,,,1980,8,15,South Korea,,Seoul,,,,,,,Kwang-sam,Kim,,,,184,72,L,R,1999,2015,,,,,,50501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
32123,2123,,,1977,10,20,South Korea,,Cheongju,,,,,,,Hyun-seok,Yang,,,,180,70,L,L,2000,2007,Kyung Hee University,,,,,42123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경희,청원정보고
31081,1081,,,1955,6,27,South Korea,,,,,,,,,Tae-joong,Shin,,,,,,R,R,1982,1987,Korea University,,,,,41081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,
31310,1310,,,1960,1,1,South Korea,,Incheon,,,,,,,Kwang-muk,Choi,,,,,,R,R,1986,1986,Inha University,,,,,41310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,인천고
43282,13282,,,1965,6,2,South Korea,,Cheonan,,,,,,,Yong-duk,Han,,,,184,72,R,R,1988,2004,Dong-A University,,,,,53282,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,북일고
31976,1976,,,1976,2,28,South Korea,,Gwangju,,,,,,,Hyung-sung,Kim,,,,,,R,R,1995,1998,,,,,,41976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,진흥고
31445,1445,,,1966,3,10,South Korea,,Daegu,,,,,,,Kyoung-ho,Son,,,,,,R,R,1989,1990,Keimyung University,,,,,41445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,계명,대구고
31040,1040,,,1964,12,7,South Korea,,Daejeon,,,,,,,Jong-ho,Park,,,,,,R,R,1982,1982,,,,,,41040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대전고
31919,1919,,,1973,4,28,South Korea,,,,,,,,,Jun-ki,Kang,,,,,,R,R,1996,1996,Dongguk University,,,,,41919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
32113,2113,,,1975,5,16,South Korea,,Gwangju,,,,,,,Pil-joong,Kim,,,,180,70,R,R,1998,2004,Wonkwang University,,,,,42113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,광주제일고
40713,10713,,,1991,4,2,South Korea,,Seoul,,,,,,,Jeong-woo,Lim,,,,183,72,R,R,2011,2023,,,,,,50713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
31648,1648,,,1970,1,5,South Korea,,Changwon,,,,,,,Sung-woo,Kang,,,,173,68,R,R,1992,2005,Dankook University,,,,,41648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,경남상고
31227,1227,,,1961,7,17,South Korea,,Seoul,,,,,,,Seog-hwan,Yun,,,,180,70,L,L,1984,1991,Sungkyunkwan University,,,,,41227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,선린상고
31209,1209,,,1962,1,15,South Korea,,Cheongju,,,,,,,Won-young,Bae,,,,,,R,R,1984,1986,Konkuk University,,,,,41209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,세광고
31573,1573,,,1963,3,7,South Korea,,Seoul,,,,,,,Dong-hwan,Gu,,,,,,R,R,1991,1991,,,,,,41573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,충암고
31744,1744,,,1972,3,7,South Korea,,Gwangju,,,,,,,Kyung-ho,Shin,,,,,,R,R,1993,1994,,,,,,41744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주상고
32344,2344,,,1970,5,7,South Korea,,,,,,,,,Mark,Smith,,,,188,74,R,R,2005,2005,,,,,,42344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
41433,11433,,,1968,6,23,South Korea,,,,,,,,,Kwang-hoe,Kang,,,,,,R,R,1990,1994,Konkuk University,,,,,51433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,
41206,11206,,,1992,3,25,South Korea,,Suwon,,,,,,,Seong-kon,Lee,,,,186,73,L,L,2014,2023,Yonsei University,,,,,51206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,경기고
31365,1365,,,1966,7,16,South Korea,,Gwangju,,,,,,,Yu-seok,Song,,,,175,68,R,R,1985,2001,,,,,,41365,,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,진흥고
31771,1771,,,1974,8,10,South Korea,,Gongju,,,,,,,Jang-jin,Noh,,,,178,70,R,R,1993,2006,,,,,,41771,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,공주고
31686,1686,,,1969,4,20,South Korea,,Seongnam,,,,,,,Myung-seok,Cha,,,,183,72,R,R,1992,2018,Konkuk University,,,,,41686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,성남고
40055,10055,,,1983,9,8,South Korea,,Jeonju,,,,,,,Yong-woon,Shin,,,,180,70,R,R,2002,2017,,,,,,50055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1,,전주고
31868,1868,,,1972,4,1,South Korea,,,,,,,,,Byung-cheol,Kim,,,,,,R,R,1995,1997,Yonsei University,,,,,41868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,
32128,2128,,,1977,4,3,South Korea,,Gongju,,,,,,,Hak-soo,Im,,,,173,68,R,R,2000,2000,,,,,,42128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,공주고
45520,15520,,,2004,6,21,South Korea,,Busan,,,,,,,Min-seok,Son,,,,177,69,L,R,2023,2023,,,,,,55520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남고
40737,10737,,,1989,3,10,South Korea,,Incheon,,,,,,,Si-young,Park,,,,181,71,R,R,2000,2024,Yeungnam Cyber University,,,,,50737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남사이버,제물포고
41070,11070,,,1992,6,26,South Korea,,Seoul,,,,,,,Joon-pyo,Park,,,,181,71,R,R,2013,2024,Donggang University,,,,,51070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,1,동강,중앙고
42678,12678,,,1995,1,7,South Korea,,Seongnam,,,,,,,Seung-jin,Lee,,,,186,73,R,R,2016,2024,,,,,,52678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,야탑고
44693,14693,,,1997,3,26,South Korea,,Gangneung,,,,,,,Gwan-jin,Park,,,,186,73,R,R,2020,2022,Inha University,,,,,54693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,강릉고
40163,10163,,,1973,3,9,Japan,,,,,,,,,Ken,Kadokura,,,,191,75,R,R,2009,2011,,,,,,50163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,일본 세이보우가쿠엔고
32213,2213,,,1967,4,26,South Korea,,#N/A,,,,,,,Brian,Warren,,,,185,72,R,R,2001,2001,,,,,,42213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,미국 브리지워터고
